decay_type,experiment_name,varied_parameter,varied_value,mechanism,USC,UTSP,UDP,delivery_time,pS,pT,avg_pT,psr,avg_psr,quality_q,risk_cost
power,effectiveness,z_A0,21872.301507537686,sensitivity_z,680.6449592791689,68.34895854740823,68.1364210824585,0.8498511518459457,10.084034596638654,,,0.5393166109848503,0.5393166109848503,15.014884815405427,35.453461162147086
power,effectiveness,z_A0,22019.095477386934,sensitivity_z,680.8859608198825,68.5392831925998,68.16252684599561,0.8495719637744537,10.084034596638654,,,0.5396227149014925,0.5396227149014925,15.042803622554635,35.541367363607385
power,effectiveness,z_A0,22165.88944723618,sensitivity_z,681.1250893946628,68.72847484406351,68.18804460818518,0.8492938992549655,10.084034596638654,,,0.5399288188181346,0.5399288188181346,15.070610074503454,35.62986156641525
power,effectiveness,z_A0,22312.683417085427,sensitivity_z,681.362366728126,68.91654258439897,68.21297436902718,0.8490169492805708,10.084034596638654,,,0.5402349227347768,0.5402349227347768,15.098305071942919,35.718943770570675
power,effectiveness,z_A0,22459.47738693467,sensitivity_z,681.5978142030991,69.10349538742564,68.23731612852163,0.8487411049522329,10.084034596638654,,,0.540541026651419,0.540541026651419,15.125889504776712,35.808613976073666
power,effectiveness,z_A0,22606.27135678392,sensitivity_z,681.8314528674202,69.28934211991417,68.26106988666851,0.8484663574770717,10.084034596638654,,,0.5408471305680611,0.5408471305680611,15.153364252292834,35.898872182924215
power,effectiveness,z_A0,22753.065326633165,sensitivity_z,682.0633034405738,69.47409154328095,68.28423564346782,0.8481926981666834,10.084034596638654,,,0.5411532344847033,0.5411532344847033,15.180730183331658,35.989718391122324
power,effectiveness,z_A0,22899.85929648241,sensitivity_z,682.2933863201688,69.65775231525244,68.30681339891957,0.8479201184354903,10.084034596638654,,,0.5414593384013454,0.5414593384013454,15.20798815645097,36.08115260066799
power,effectiveness,z_A0,23046.653266331658,sensitivity_z,682.5217215882624,69.84033299149282,68.32880315302378,0.847648609799126,10.084034596638654,,,0.5417654423179875,0.5417654423179875,15.235139020087395,36.17317481156122
power,effectiveness,z_A0,23193.447236180902,sensitivity_z,682.748329017532,70.02184202720395,68.3502049057804,0.8473781638728497,10.084034596638654,,,0.5420715462346298,0.5420715462346298,15.262183612715031,36.265785023802
power,effectiveness,z_A0,23340.24120603015,sensitivity_z,682.9732280773027,70.20228777869049,68.3710186571895,0.8471087723699933,10.084034596638654,,,0.5423776501512718,0.5423776501512718,15.289122763000673,36.358983237390355
power,effectiveness,z_A0,23487.035175879395,sensitivity_z,683.1964379394324,70.38167850489724,68.39124440725101,0.8468404271004373,10.084034596638654,,,0.542683754067914,0.542683754067914,15.315957289956273,36.452769452326265
power,effectiveness,z_A0,23633.829145728643,sensitivity_z,683.4179774840592,70.56002236891561,68.41088215596494,0.8465731199691169,10.084034596638654,,,0.5429898579845562,0.5429898579845562,15.342688003088313,36.54714366860974
power,effectiveness,z_A0,23780.623115577888,sensitivity_z,683.6378653052135,70.73732743946069,68.42993190333135,0.846306842974557,10.084034596638654,,,0.5432959619011983,0.5432959619011983,15.369315702544295,36.64210588624077
power,effectiveness,z_A0,23927.417085427136,sensitivity_z,683.8561197163012,70.91360169232114,68.4483936493502,0.8460415882074348,10.084034596638654,,,0.5436020658178405,0.5436020658178405,15.39584117925652,36.73765610521936
power,effectiveness,z_A0,24074.21105527638,sensitivity_z,684.0727587554583,71.08885301178033,68.46626739402147,0.8457773478491699,10.084034596638654,,,0.5439081697344826,0.5439081697344826,15.422265215083009,36.83379432554551
power,effectiveness,z_A0,24221.005025125625,sensitivity_z,684.2878001907837,71.26308919201084,68.48355313734518,0.845514114170542,10.084034596638654,,,0.5442142736511248,0.5442142736511248,15.4485885829458,36.930520547219224
power,effectiveness,z_A0,24367.798994974873,sensitivity_z,684.5012615254502,71.43631793844246,68.50025087932133,0.8452518795303339,10.084034596638654,,,0.544520377567767,0.544520377567767,15.474812046966612,37.0278347702405
power,effectiveness,z_A0,24514.592964824118,sensitivity_z,684.7131600026995,71.60854686910437,68.51636061994992,0.8449906363740007,10.084034596638654,,,0.5448264814844092,0.5448264814844092,15.500936362599926,37.12573699460933
power,effectiveness,z_A0,24661.386934673366,sensitivity_z,684.9235126107228,71.77978351594186,68.53188235923096,0.8447303772323642,10.084034596638654,,,0.5451325854010514,0.5451325854010514,15.526962276763578,37.22422722032573
power,effectiveness,z_A0,24808.18090452261,sensitivity_z,685.1323360874317,71.95003532610868,68.54681609716442,0.8444710947203309,10.084034596638654,,,0.5454386893176936,0.5454386893176936,15.552890527966913,37.323305447389686
power,effectiveness,z_A0,24954.97487437186,sensitivity_z,685.339646925119,72.11930966323432,68.56116183375033,0.8442127815356355,10.084034596638654,,,0.5457447932343356,0.5457447932343356,15.57872184643645,37.4229716758012
power,effectiveness,z_A0,25101.768844221104,sensitivity_z,685.545461375018,72.28761380867,68.57491956898868,0.8439554304576056,10.084034596638654,,,0.5460508971509778,0.5460508971509778,15.604456954239442,37.52322590556028
power,effectiveness,z_A0,25248.562814070352,sensitivity_z,685.7497954517556,72.45495496270736,68.58808930287947,0.8436990343459525,10.084034596638654,,,0.5463570010676199,0.5463570010676199,15.630096565404749,37.624068136666914
power,effectiveness,z_A0,25395.356783919597,sensitivity_z,685.9526649377099,72.62134024578026,68.60067103542269,0.8434435861395801,10.084034596638654,,,0.5466631049842621,0.5466631049842621,15.655641386041985,37.725498369121105
