dataset,overlap_level,method,metric,n,mean,std,standard_error,ci95_low,ci95_high
incident_event_log,high,SRC,avg_psr,30,0.4481940267934622,0.038836046738896256,0.007090459614406141,0.4342967259492262,0.4620913276376982
incident_event_log,high,SRC,avg_risk_value,30,0.0039793116838313615,0.002403644140543584,0.0004388433719969463,0.003119178674717347,0.0048394446929453765
incident_event_log,high,SRC,quality_q,30,7.96254624629262,2.8551344489937773,0.5212738474746583,6.940849505242289,8.98424298734295
incident_event_log,high,SRC,social_welfare,30,616.2065165735282,116.34590249780558,21.24175842378159,574.5726700629164,657.8403630841401
incident_event_log,high,SRC,quality_adjusted_welfare,30,5220.836046116886,2564.8540667618563,468.2761430247767,4303.014805788323,6138.657286445448
incident_event_log,high,SRC,welfare_per_time,30,673.8166009721003,145.03259288517737,26.4792075655583,621.9173541436061,725.7158478005946
incident_event_log,high,SRC,quality_per_time,30,8.752256417156357,3.364834074731374,0.6143318416641325,7.5481660074946575,9.956346826818056
incident_event_log,high,SRC,runtime,30,0.0012756983439127605,6.50810090124662e-05,1.1882112233774917e-05,0.0012524094039345617,0.0012989872838909593
incident_event_log,low,APM,U_SC,30,1095.2501089158109,14.178570502842327,2.5886409658613694,1090.1763726227225,1100.3238452088992
incident_event_log,low,APM,U_TSP,30,22.35204307880729,0.2893585836452193,0.05282940782341069,22.248497439473407,22.455588718141176
incident_event_log,low,APM,U_DP,30,0.00048230379627825753,0.00014074025242565515,2.5695537000834164e-05,0.0004319405437566226,0.0005326670487998925
incident_event_log,low,APM,delivery_time,30,0.5946361910386372,0.01995933998876482,0.0036440602482538,0.5874938329520597,0.6017785491252147
incident_event_log,low,APM,pS,30,0.553168194659549,0.020236739683908524,0.0036947062717455543,0.5459265703669277,0.5604098189521703
incident_event_log,low,APM,avg_pT,30,3.0623913295270966e-08,9.801068935665315e-09,1.7894221812423475e-09,2.7116645820035966e-08,3.413118077050597e-08
incident_event_log,low,APM,avg_psr,30,0.8288323378889364,0.03317591926970639,0.006057066449996169,0.816960487646944,0.8407041881309288
incident_event_log,low,APM,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,APM,quality_q,30,40.53638089613629,1.995933998876482,0.36440602482538,39.822145087478546,41.25061670479404
incident_event_log,low,APM,social_welfare,30,1117.6026342984146,14.467817532776417,2.6414500068567937,1112.4253922849753,1122.779876311854
incident_event_log,low,APM,quality_adjusted_welfare,30,45331.47115938863,2814.216493615042,513.8032850853506,44324.416720621346,46338.52559815592
incident_event_log,low,APM,welfare_per_time,30,1882.3083623310386,87.42043688091198,15.960715088877352,1851.0253607568388,1913.5913639052383
incident_event_log,low,APM,quality_per_time,30,68.35320702331279,5.648165053300252,1.0312091360683056,66.3320371166189,70.37437693000668
incident_event_log,low,APM,runtime,30,0.0010861476262410481,1.3482701066986145e-05,2.4615931701624277e-06,0.0010813229036275298,0.0010909723488545665
incident_event_log,low,BGM,U_SC,30,1095.2504870419873,14.178483044692895,2.588624998260942,1090.1767820453958,1100.3241920385788
incident_event_log,low,BGM,U_TSP,30,22.35205079566803,0.2893567987850264,0.05282908195401413,22.248505795038163,22.4555957962979
incident_event_log,low,BGM,U_DP,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,BGM,delivery_time,30,0.5946361910386372,0.01995933998876482,0.0036440602482538,0.5874938329520597,0.6017785491252147
incident_event_log,low,BGM,pS,30,0.5531587409477989,0.02023409673327374,0.0036942237371852065,0.545918062422916,0.5603994194726819
incident_event_log,low,BGM,avg_pT,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,BGM,avg_psr,30,0.8288323378889364,0.03317591926970639,0.006057066449996169,0.816960487646944,0.8407041881309288
incident_event_log,low,BGM,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,BGM,quality_q,30,40.53638089613629,1.995933998876482,0.36440602482538,39.822145087478546,41.25061670479404
incident_event_log,low,BGM,social_welfare,30,1117.602537837655,14.467839843477913,2.641454080214955,1112.4252878404338,1122.7797878348763
incident_event_log,low,BGM,quality_adjusted_welfare,30,45331.46729228019,2814.2172029258627,513.8034145871961,44324.41259968928,46338.5219848711
incident_event_log,low,BGM,welfare_per_time,30,1882.3082011539702,87.42046897852865,15.960720949073583,1851.025188093786,1913.5912142141544
incident_event_log,low,BGM,quality_per_time,30,68.35320702331279,5.648165053300252,1.0312091360683056,66.3320371166189,70.37437693000668
incident_event_log,low,BGM,runtime,30,0.0010935068130493164,1.365493297353945e-05,2.493038270276217e-06,0.001088620458039575,0.0010983931680590578
incident_event_log,low,Our Model,U_SC,30,1117.602521481712,14.467838902993057,2.641453908506698,1112.425271821039,1122.7797711423852
incident_event_log,low,Our Model,U_TSP,30,1.6355943105893685e-05,9.814613909514849e-06,1.7918951438150833e-06,1.2843828624016122e-05,1.986805758777125e-05
incident_event_log,low,Our Model,U_DP,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,Our Model,delivery_time,30,0.5946361910386372,0.01995933998876482,0.0036440602482538,0.5874938329520597,0.6017785491252147
incident_event_log,low,Our Model,pS,30,0.0007916835160074929,3.925321864456587e-05,7.166624435437029e-06,0.0007776369321140363,0.0008057300999009494
incident_event_log,low,Our Model,avg_pT,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,Our Model,avg_psr,30,0.8288323378889364,0.03317591926970639,0.006057066449996169,0.816960487646944,0.8407041881309288
incident_event_log,low,Our Model,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,Our Model,quality_q,30,40.53638089613629,1.995933998876482,0.36440602482538,39.822145087478546,41.25061670479404
incident_event_log,low,Our Model,social_welfare,30,1117.6025378376553,14.467839843477934,2.6414540802149586,1112.425287840434,1122.7797878348765
incident_event_log,low,Our Model,quality_adjusted_welfare,30,45331.46729228019,2814.217202925864,513.8034145871965,44324.41259968928,46338.5219848711
incident_event_log,low,Our Model,welfare_per_time,30,1882.30820115397,87.42046897852866,15.960720949073584,1851.0251880937858,1913.5912142141542
incident_event_log,low,Our Model,quality_per_time,30,68.35320702331279,5.648165053300252,1.0312091360683056,66.3320371166189,70.37437693000668
incident_event_log,low,Our Model,runtime,30,0.0002534151077270508,1.0920570720090569e-05,1.99381430807468e-06,0.0002495072316832244,0.0002573229837708772
incident_event_log,low,SRC,U_SC,30,1095.2504870419873,14.178483044692895,2.588624998260942,1090.1767820453958,1100.3241920385788
incident_event_log,low,SRC,U_TSP,30,22.35205079566803,0.2893567987850264,0.05282908195401413,22.248505795038163,22.4555957962979
incident_event_log,low,SRC,U_DP,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,SRC,delivery_time,30,0.5946361910386372,0.01995933998876482,0.0036440602482538,0.5874938329520597,0.6017785491252147
incident_event_log,low,SRC,pS,30,0.5531587409477989,0.02023409673327374,0.0036942237371852065,0.545918062422916,0.5603994194726819
incident_event_log,low,SRC,avg_pT,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,SRC,avg_psr,30,0.8288323378889364,0.03317591926970639,0.006057066449996169,0.816960487646944,0.8407041881309288
incident_event_log,low,SRC,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
incident_event_log,low,SRC,quality_q,30,40.53638089613629,1.995933998876482,0.36440602482538,39.822145087478546,41.25061670479404
incident_event_log,low,SRC,social_welfare,30,1117.602537837655,14.467839843477913,2.641454080214955,1112.4252878404338,1122.7797878348763
incident_event_log,low,SRC,quality_adjusted_welfare,30,45331.46729228019,2814.2172029258627,513.8034145871961,44324.41259968928,46338.5219848711
incident_event_log,low,SRC,welfare_per_time,30,1882.3082011539702,87.42046897852865,15.960720949073583,1851.025188093786,1913.5912142141544
incident_event_log,low,SRC,quality_per_time,30,68.35320702331279,5.648165053300252,1.0312091360683056,66.3320371166189,70.37437693000668
incident_event_log,low,SRC,runtime,30,0.0012569348017374673,1.729122659851314e-05,3.1569316183129905e-06,0.0012507472157655738,0.001263122387709361
incident_event_log,medium,APM,U_SC,30,912.1530299305331,63.06224939490141,11.513538840201338,889.5864938037384,934.7195660573277
incident_event_log,medium,APM,U_TSP,30,18.61536797909072,1.2869846863146583,0.23497018128608288,18.154826423769997,19.075909534411444
incident_event_log,medium,APM,U_DP,30,0.040345722045783225,0.2140581000995348,0.03908148334707135,-0.03625398531447663,0.11694542940604308
incident_event_log,medium,APM,delivery_time,30,0.7823099923223118,0.04914425682517562,0.008972472678325303,0.7647239458727942,0.7998960387718294
incident_event_log,medium,APM,pS,30,0.8947523155428925,0.15101295467863268,0.027571067250997477,0.8407130237309374,0.9487916073548476
incident_event_log,medium,APM,avg_pT,30,1.8592509498313227e-05,0.00010116863611192781,1.8470781370178203e-05,-1.7610221987236053e-05,5.479524098386251e-05
incident_event_log,medium,APM,avg_psr,30,0.5776423164587676,0.05670665507476373,0.0103531713817043,0.5573501005506272,0.5979345323669081
incident_event_log,medium,APM,avg_risk_value,30,1.960525729812484e-05,0.0001073824166787576,1.960525729812484e-05,-1.8821047006199848e-05,5.803156160244952e-05
incident_event_log,medium,APM,quality_q,30,21.76900076776882,4.914425682517562,0.8972472678325302,20.01039612281706,23.52760541272058
incident_event_log,medium,APM,social_welfare,30,930.8087436316697,64.3137591238576,11.742032210030164,907.7943605000106,953.8231267633288
incident_event_log,medium,APM,quality_adjusted_welfare,30,20566.532422355718,6064.923090777222,1107.2983954508788,18396.227567271995,22736.83727743944
incident_event_log,medium,APM,welfare_per_time,30,1199.617913072886,161.34640160849872,29.457687911087522,1141.8808447671545,1257.3549813786176
incident_event_log,medium,APM,quality_per_time,30,28.33104702246013,8.323543575743178,1.5196641916039164,25.352505206916454,31.309588838003805
incident_event_log,medium,APM,runtime,30,0.001075593630472819,4.347064148270374e-05,7.936616976432219e-06,0.0010600378611990118,0.0010911493997466262
incident_event_log,medium,BGM,U_SC,30,912.5061116689651,62.76982839637079,11.460150314473536,890.044217052597,934.9680062853332
incident_event_log,medium,BGM,U_TSP,30,18.622573728876723,1.281016910817159,0.23388061953338052,18.164167714591297,19.08097974316215
incident_event_log,medium,BGM,U_DP,30,0.03176847175822,0.17400308599442904,0.03176847175822001,-0.03049773288789121,0.09403467640433122
incident_event_log,medium,BGM,delivery_time,30,0.7820845526894599,0.04896700518540945,0.008940111104507065,0.764561934924626,0.7996071704542937
incident_event_log,medium,BGM,pS,30,0.8933253435937989,0.14775861185675693,0.026976908259865356,0.8404506034044628,0.946200083783135
incident_event_log,medium,BGM,avg_pT,30,1.7560170279675933e-05,9.618101375810308e-05,1.7560170279675927e-05,-1.685776346848888e-05,5.197810402784075e-05
incident_event_log,medium,BGM,avg_psr,30,0.5781335667797062,0.05641288976259311,0.010299537419008166,0.5579464734384502,0.5983206601209622
incident_event_log,medium,BGM,avg_risk_value,30,1.985529484888752e-05,0.00010875192874651823,1.985529484888752e-05,-1.9061083054932018e-05,5.8771672752707055e-05
incident_event_log,medium,BGM,quality_q,30,21.791544731054028,4.896700518540945,0.8940111104507066,20.039282954570645,23.54380650753741
incident_event_log,medium,BGM,social_welfare,30,931.1604538696002,64.02731709272814,11.689735289407764,908.248572702361,954.0723350368395
incident_event_log,medium,BGM,quality_adjusted_welfare,30,20592.730508536224,6043.954665342974,1103.470102248978,18429.929108128228,22755.53190894422
incident_event_log,medium,BGM,welfare_per_time,30,1200.3426810885762,160.7620091263884,29.3509929294581,1142.8147349468384,1257.870627230314
incident_event_log,medium,BGM,quality_per_time,30,28.364617638822303,8.297143778477876,1.5148442701119933,25.395522869402797,31.33371240824181
incident_event_log,medium,BGM,runtime,30,0.0010917186737060547,3.8467338341470986e-05,7.0231429789356745e-06,0.0010779533134673408,0.0011054840339447685
incident_event_log,medium,Our Model,U_SC,30,928.7325555006288,67.11425983096873,12.253331346561477,904.7160260613683,952.7490849398893
incident_event_log,medium,Our Model,U_TSP,30,2.5498720731767364,13.966176382000073,2.5498632821724425,-2.447859959881251,7.547604106234724
incident_event_log,medium,Our Model,U_DP,30,0.9658576274900601,5.290220099147277,0.96585762749006,-0.9272233223904573,2.8589385773705773
incident_event_log,medium,Our Model,delivery_time,30,0.7814716706846689,0.048640556444153826,0.00888050999135544,0.7640658711016123,0.7988774702677256
incident_event_log,medium,Our Model,pS,30,0.1723108946991251,0.9353825442611688,0.17077670646280554,-0.16241144996797377,0.507033239366224
incident_event_log,medium,Our Model,avg_pT,30,9.317820699520435e-05,0.000510358058391591,9.317820699520436e-05,-8.945107871539619e-05,0.0002758074927058049
incident_event_log,medium,Our Model,avg_psr,30,0.5786657891565632,0.056238362643870186,0.010267673272401192,0.5585411495426569,0.5987904287704695
incident_event_log,medium,Our Model,avg_risk_value,30,2.062506447044703e-05,0.00011296813060462181,2.0625064470447027e-05,-1.980006189162914e-05,6.10501908325232e-05
incident_event_log,medium,Our Model,quality_q,30,21.852832931533115,4.864055644415382,0.888050999135544,20.11225297322745,23.59341288983878
incident_event_log,medium,Our Model,social_welfare,30,932.2482852012957,63.50470362103961,11.594319560307799,909.5234188630925,954.973151539499
incident_event_log,medium,Our Model,quality_adjusted_welfare,30,20669.02334690175,6002.060849171099,1095.8213728698745,18521.213456076795,22816.833237726707
incident_event_log,medium,Our Model,welfare_per_time,30,1202.5402590463664,159.58250148287556,29.135645281757522,1145.4343942941216,1259.6461237986111
incident_event_log,medium,Our Model,quality_per_time,30,28.458760325537362,8.244562244765802,1.5052442394045529,25.50848161630444,31.409039034770284
incident_event_log,medium,Our Model,runtime,30,0.00026613871256510416,3.9153545194766465e-05,7.148426636490532e-06,0.00025212779635758274,0.0002801496287726256
incident_event_log,medium,SRC,U_SC,30,912.6588139864897,62.6610975153607,11.440298862397992,890.2358282161896,935.0817997567898
incident_event_log,medium,SRC,U_TSP,30,18.625690102714078,1.2787979132384215,0.2334754878570726,18.168078146514215,19.08330205891394
incident_event_log,medium,SRC,U_DP,30,0.03299061532212223,0.1806970419790191,0.03299061532212223,-0.031670990709237345,0.09765222135348181
incident_event_log,medium,SRC,delivery_time,30,0.7819792008718931,0.04889464445745197,0.008926899903513797,0.764482477061006,0.7994759246827802
incident_event_log,medium,SRC,pS,30,0.8931225099215729,0.14730845065204462,0.026894720444420477,0.8404088578505088,0.9458361619926371
incident_event_log,medium,SRC,avg_pT,30,1.7740934774960318e-05,9.717110167473606e-05,1.774093477496032e-05,-1.7031297383961908e-05,5.2513166933882547e-05
incident_event_log,medium,SRC,avg_psr,30,0.5783590307212757,0.056320603985425405,0.010282688418377617,0.5582049614212555,0.5985131000212959
incident_event_log,medium,SRC,avg_risk_value,30,2.0619134576326364e-05,0.00011293565123688678,2.0619134576326367e-05,-1.9794369193273315e-05,6.103263834592604e-05
incident_event_log,medium,SRC,quality_q,30,21.802079912810704,4.8894644457451975,0.8926899903513796,20.052407531722,23.55175229389941
incident_event_log,medium,SRC,social_welfare,30,931.3174947045261,63.9178417295565,11.669747914107706,908.444788792875,954.1902006161772
incident_event_log,medium,SRC,quality_adjusted_welfare,30,20604.99991112081,6035.284898767128,1101.887226675013,18445.300946837782,22764.698875403836
incident_event_log,medium,SRC,welfare_per_time,30,1200.6765152829344,160.52526001720497,29.307768653601762,1143.233288721875,1258.1197418439938
incident_event_log,medium,SRC,quality_per_time,30,28.380497273870652,8.286048430856354,1.512818546053437,25.415372923605915,31.34562162413539
incident_event_log,medium,SRC,runtime,30,0.001264055569966634,1.2826415772804349e-05,2.3417724169016666e-06,0.0012594656960295068,0.0012686454439037613
uci_amazon_access,high,APM,U_SC,29,650.7613472012388,169.95394703771882,31.55965566969396,588.9044220886386,712.6182723138389
uci_amazon_access,high,APM,U_TSP,29,13.280843830978664,3.468447903550528,0.6440746063993019,12.018457602436033,14.543230059521296
uci_amazon_access,high,APM,U_DP,29,9.358410491674324,7.997093357457965,1.485022955446612,6.447765498998964,12.269055484349682
uci_amazon_access,high,APM,delivery_time,29,0.8923509175279798,0.052581203576305385,0.009764084379858437,0.8732133121434572,0.9114885229125024
uci_amazon_access,high,APM,pS,29,6.717635918428772,7.047108600456951,1.3086152147322643,4.152750097553534,9.28252173930401
uci_amazon_access,high,APM,avg_pT,29,0.006576295561857598,0.0056552913151994314,0.001050161233265703,0.00451797954465682,0.008634611579058376
uci_amazon_access,high,APM,avg_psr,29,0.4539120553683002,0.05470267239818707,0.010158031250169829,0.43400231411796736,0.47382179661863305
uci_amazon_access,high,APM,avg_risk_value,29,0.006254767299927581,0.005334194597541852,0.0009905350696927373,0.004313318563329815,0.008196216036525346
uci_amazon_access,high,APM,quality_q,29,10.764908247202033,5.258120357630539,0.976408437985844,8.851147708749778,12.678668785654288
uci_amazon_access,high,APM,social_welfare,29,673.4006015238917,172.12947670818338,31.963641387565087,610.7518644042642,736.0493386435193
uci_amazon_access,high,APM,quality_adjusted_welfare,29,8069.5604031396415,5208.921915850982,967.2725167018051,6173.706270404104,9965.41453587518
uci_amazon_access,high,APM,welfare_per_time,29,767.5432195113627,232.51518059380243,43.17698509166443,682.9163287317004,852.170110291025
uci_amazon_access,high,APM,quality_per_time,29,12.448327604278633,6.78241607574936,1.2594630468437504,9.979780032464882,14.916875176092384
uci_amazon_access,high,APM,runtime,30,0.0006888310114542643,0.00014854229101502232,2.711998784414156e-05,0.0006356758352797469,0.0007419861876287817
uci_amazon_access,high,BGM,U_SC,27,579.792440117842,157.9361054605149,30.394817667463133,520.2185974896142,639.3662827460698
uci_amazon_access,high,BGM,U_TSP,27,11.832498786002862,3.223185830064655,0.6203024022120053,10.616706077667331,13.048291494338393
uci_amazon_access,high,BGM,U_DP,27,7.423996924663933,6.582788067943122,1.2668581543484059,4.940954942141057,9.90703890718681
uci_amazon_access,high,BGM,delivery_time,27,0.917437891006915,0.047170570485183166,0.009077980522482905,0.8996450491828485,0.9352307328309815
uci_amazon_access,high,BGM,pS,27,7.340932900358175,5.824084950986004,1.1208456714116726,5.1440753843912965,9.537790416325054
uci_amazon_access,high,BGM,avg_pT,27,0.00654350573171984,0.00583579294648502,0.0011230988761960152,0.00434223193437565,0.00874477952906403
uci_amazon_access,high,BGM,avg_psr,27,0.45307103432922774,0.04716415571232756,0.009076745998871247,0.4352806121714401,0.4708614564870154
uci_amazon_access,high,BGM,avg_risk_value,27,0.006186664103886612,0.005485656723285934,0.0010557151286236714,0.004117462451784216,0.008255865755989009
uci_amazon_access,high,BGM,quality_q,27,8.2562108993085,4.717057048518317,0.9077980522482906,6.476926716901851,10.035495081715151
uci_amazon_access,high,BGM,social_welfare,27,599.0489358285088,161.50242171276938,31.081155550214618,538.1298709500882,659.9680007069294
uci_amazon_access,high,BGM,quality_adjusted_welfare,27,5638.6690834852825,4436.09397784243,853.7266840859348,3965.36478267685,7311.973384293715
uci_amazon_access,high,BGM,welfare_per_time,27,663.1914234015817,211.97118472278436,40.79387352004781,583.235431302288,743.1474155008754
uci_amazon_access,high,BGM,quality_per_time,27,9.29109113098997,5.9127371819552375,1.1379068012164553,7.060793800605719,11.521388461374222
uci_amazon_access,high,BGM,runtime,30,0.0007446209589640299,0.00012742092438151634,2.32637715273055e-05,0.0006990239667705111,0.0007902179511575487
uci_amazon_access,high,Our Model,U_SC,30,663.8650378596686,145.24198642225,26.517437420108458,611.890860516256,715.8392152030813
uci_amazon_access,high,Our Model,U_TSP,30,28.6578115497742,26.886037928465804,4.908696485120063,19.036766438938876,38.27885666060952
uci_amazon_access,high,Our Model,U_DP,30,91.94668173127356,76.60711904265281,13.986482388381503,64.53317625004581,119.3601872125013
uci_amazon_access,high,Our Model,delivery_time,30,0.8563372532260841,0.05285025277464791,0.009649091871508218,0.837425033157928,0.8752494732942402
uci_amazon_access,high,Our Model,pS,30,10.215302758064494,7.2818443466655625,1.3294768029700657,7.609528224243165,12.821077291885823
uci_amazon_access,high,Our Model,avg_pT,30,0.017722655236615915,0.015747783280729653,0.0028751387111861136,0.012087383362691132,0.023357927110540695
uci_amazon_access,high,Our Model,avg_psr,30,0.5053724655790905,0.051629032290180295,0.009426128535831451,0.4868972536488609,0.5238476775093202
uci_amazon_access,high,Our Model,avg_risk_value,30,0.0064094325860510285,0.00531960599569127,0.0009712227336266126,0.004505836028142867,0.00831302914395919
uci_amazon_access,high,Our Model,quality_q,30,14.366274677391592,5.28502527746479,0.9649091871508216,12.475052670575982,16.257496684207204
uci_amazon_access,high,Our Model,social_welfare,30,784.4695311407165,131.2297348746549,23.959162002090288,737.5095736166196,831.4294886648134
uci_amazon_access,high,Our Model,quality_adjusted_welfare,30,11905.255216221458,5639.137604019262,1029.5609568656616,9887.315740764761,13923.194691678154
uci_amazon_access,high,Our Model,welfare_per_time,30,927.9469494184283,201.83290340576625,36.849478014033146,855.7219725109234,1000.1719263259332
uci_amazon_access,high,Our Model,quality_per_time,30,17.206778956903673,7.233472706009646,1.320645390059806,14.618313992386453,19.79524392142089
uci_amazon_access,high,Our Model,runtime,30,0.0003536542256673177,8.271716840041734e-05,1.5102019675287365e-05,0.0003240542671037545,0.0003832541842308809
uci_amazon_access,high,SRC,U_SC,29,624.8037715286471,135.4608473416382,25.154447856855505,575.5010537292103,674.1064893280839
uci_amazon_access,high,SRC,U_TSP,29,12.751097387293173,2.7645070923353487,0.5133560794040709,11.744919471661195,13.757275302925152
uci_amazon_access,high,SRC,U_DP,29,7.498705222476543,6.359205068322916,1.1808747356994462,5.1841907405056284,9.813219704447459
uci_amazon_access,high,SRC,delivery_time,29,0.9065170026362028,0.04124305177446435,0.007658642446712817,0.8915060634406458,0.9215279418317599
uci_amazon_access,high,SRC,pS,29,6.102542944184544,4.347559886061532,0.8073216032871813,4.520192601741668,7.684893286627419
uci_amazon_access,high,SRC,avg_pT,29,0.006755085704744994,0.0056647990405269775,0.0010519267735356961,0.004693309228615029,0.008816862180874959
uci_amazon_access,high,SRC,avg_psr,29,0.45980430765823155,0.043768925573333395,0.008127685435986359,0.4438740442036983,0.4757345711127648
uci_amazon_access,high,SRC,avg_risk_value,29,0.006248921018730455,0.005299337556935766,0.000984062279749539,0.004320158950421358,0.00817768308703955
uci_amazon_access,high,SRC,quality_q,29,9.348299736379719,4.124305177446435,0.7658642446712817,7.847205816824006,10.849393655935431
uci_amazon_access,high,SRC,social_welfare,29,645.0535741384168,138.37431723682099,25.695465634310132,594.690461495169,695.4166867816647
uci_amazon_access,high,SRC,quality_adjusted_welfare,29,6542.696136211992,3935.7196896901883,730.8447987471012,5110.240330667673,7975.15194175631
uci_amazon_access,high,SRC,welfare_per_time,29,719.3523169240773,182.79945725034761,33.945007032684835,652.820103140015,785.8845307081396
uci_amazon_access,high,SRC,quality_per_time,29,10.540835040525202,5.219881282071165,0.969307619918268,8.640992105485397,12.440677975565007
uci_amazon_access,high,SRC,runtime,30,0.0010398228963216145,0.00011490665636362658,2.0978989232617606e-05,0.000998704077425684,0.001080941715217545
uci_amazon_access,low,APM,U_SC,30,1097.5931883558974,18.144853990883,3.312781944481419,1091.1001357447137,1104.086240967081
uci_amazon_access,low,APM,U_TSP,30,22.399861026918597,0.37030314517070434,0.06760779524170166,22.26734974824486,22.532372305592332
uci_amazon_access,low,APM,U_DP,30,0.0005485853262632158,0.00019305956388400875,3.524769269379376e-05,0.00047949984858338,0.0006176708039430515
uci_amazon_access,low,APM,delivery_time,30,0.5910178993648817,0.02553684734775628,0.004662369113310696,0.5818796559027928,0.6001561428269706
uci_amazon_access,low,APM,pS,30,0.5500532464260437,0.025941863656971403,0.0047363146362155665,0.5407700697390612,0.5593364231130262
uci_amazon_access,low,APM,avg_pT,30,4.5588189148886404e-08,1.8003228461568763e-08,3.2869247787734134e-09,3.9145816582490515e-08,5.203056171528229e-08
uci_amazon_access,low,APM,avg_psr,30,0.8364151982509019,0.03779922913991219,0.006901163485412168,0.8228889178194941,0.8499414786823097
uci_amazon_access,low,APM,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,APM,quality_q,30,40.898210063511854,2.553684734775627,0.4662369113310694,39.984385717302956,41.81203440972075
uci_amazon_access,low,APM,social_welfare,30,1119.9935979681422,18.514999955619636,3.3803610426333415,1113.3680903245809,1126.6191056117036
uci_amazon_access,low,APM,quality_adjusted_welfare,30,45851.403302081664,3601.5260342717083,657.5456834709129,44562.61376247867,47140.19284168466
uci_amazon_access,low,APM,welfare_per_time,30,1899.7152268209893,112.39226777342526,20.51992678288865,1859.4961703265276,1939.934283315451
uci_amazon_access,low,APM,quality_per_time,30,69.50274897068533,7.267397457169194,1.3268391738824172,66.9021441898758,72.10335375149486
uci_amazon_access,low,APM,runtime,30,0.0009433905283610026,1.098167418983666e-05,2.0049702243152697e-06,0.0009394607867213447,0.0009473202700006606
uci_amazon_access,low,BGM,U_SC,30,1097.5936184467932,18.144730761369516,3.312759445953324,1091.1006099327246,1104.0866269608618
uci_amazon_access,low,BGM,U_TSP,30,22.39986980428382,0.37030063028267407,0.06760733608806707,22.26735942555121,22.532380183016432
uci_amazon_access,low,BGM,U_DP,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,BGM,delivery_time,30,0.5910178993648817,0.02553684734775628,0.004662369113310696,0.5818796559027928,0.6001561428269706
uci_amazon_access,low,BGM,pS,30,0.5500425011364943,0.025938020061173232,0.004735612894842036,0.5407606998626039,0.5593243024103848
uci_amazon_access,low,BGM,avg_pT,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,BGM,avg_psr,30,0.8364151982509019,0.03779922913991219,0.006901163485412168,0.8228889178194941,0.8499414786823097
uci_amazon_access,low,BGM,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,BGM,quality_q,30,40.898210063511854,2.553684734775627,0.4662369113310694,39.984385717302956,41.81203440972075
uci_amazon_access,low,BGM,social_welfare,30,1119.9934882510768,18.515031391652197,3.380366782041392,1113.3679693582756,1126.619007143878
uci_amazon_access,low,BGM,quality_adjusted_welfare,30,45851.39889201905,3601.5269936055447,657.545858620507,44562.60900912286,47140.188774915245
uci_amazon_access,low,BGM,welfare_per_time,30,1899.7150430222605,112.39231159317004,20.519934783242874,1859.4959708471044,1939.9341151974165
uci_amazon_access,low,BGM,quality_per_time,30,69.50274897068533,7.267397457169194,1.3268391738824172,66.9021441898758,72.10335375149486
uci_amazon_access,low,BGM,runtime,30,0.0009524186452229817,1.1555553206517683e-05,2.1097457185536296e-06,0.0009482835436146166,0.0009565537468313468
uci_amazon_access,low,Our Model,U_SC,30,1119.9934712987706,18.515031247681804,3.380366755756115,1113.3679524574886,1126.6189901400526
uci_amazon_access,low,Our Model,U_TSP,30,1.6952306637137844e-05,1.0579962163317315e-05,1.93162797813335e-06,1.3166315799996478e-05,2.073829747427921e-05
uci_amazon_access,low,Our Model,U_DP,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,Our Model,delivery_time,30,0.5910178993648817,0.02553684734775628,0.004662369113310696,0.5818796559027928,0.6001561428269706
uci_amazon_access,low,Our Model,pS,30,0.0007858780540660311,5.0424312323576646e-05,9.206177768769555e-06,0.0007678339456392428,0.0008039221624928194
uci_amazon_access,low,Our Model,avg_pT,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,Our Model,avg_psr,30,0.8364151982509019,0.03779922913991219,0.006901163485412168,0.8228889178194941,0.8499414786823097
uci_amazon_access,low,Our Model,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,Our Model,quality_q,30,40.898210063511854,2.553684734775627,0.4662369113310694,39.984385717302956,41.81203440972075
uci_amazon_access,low,Our Model,social_welfare,30,1119.9934882510768,18.515031391652183,3.3803667820413894,1113.3679693582756,1126.619007143878
uci_amazon_access,low,Our Model,quality_adjusted_welfare,30,45851.39889201905,3601.5269936055433,657.5458586205067,44562.60900912286,47140.188774915245
